latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.041,-66.237,324.3,1.5,1.2,2020-10-18,0335,Terra,MODIS,100,6.0NRT,295.3,40.1,N
-30.908,-64.446,319,1.6,1.2,2020-10-18,0510,Aqua,MODIS,98,6.0NRT,290.9,31.6,N
-30.919,-64.448,315.7,1.6,1.2,2020-10-18,0510,Aqua,MODIS,92,6.0NRT,290.2,26.4,N
-30.922,-64.432,382.7,1.6,1.2,2020-10-18,0510,Aqua,MODIS,100,6.0NRT,298.4,314,N
-30.925,-64.417,330.4,1.5,1.2,2020-10-18,0510,Aqua,MODIS,100,6.0NRT,292,56,N
-33.088,-66.204,320.8,1.8,1.3,2020-10-18,0510,Aqua,MODIS,100,6.0NRT,290.1,43.3,N
-30.9,-64.426,302.3,1.6,1.2,2020-10-18,0510,Aqua,MODIS,34,6.0NRT,289.6,9.4,N
-30.911,-64.429,334.6,1.6,1.2,2020-10-18,0510,Aqua,MODIS,100,6.0NRT,292.5,66.7,N
-32.384,-60.507,303.7,1,1,2020-10-18,0510,Aqua,MODIS,56,6.0NRT,293.2,5.3,N
-24.387,-60.376,301.8,1.2,1.1,2020-10-18,0510,Aqua,MODIS,27,6.0NRT,291.5,5.7,N
-25.498,-57.555,308.8,1,1,2020-10-18,0510,Aqua,MODIS,76,6.0NRT,292.1,7.9,N
-28.212,-60.482,304.9,1.1,1,2020-10-18,0510,Aqua,MODIS,62,6.0NRT,292.8,6.5,N
-29.593,-61.584,306.7,1.1,1.1,2020-10-18,0510,Aqua,MODIS,69,6.0NRT,290.4,9.8,N
-29.752,-63.674,309.7,1.5,1.2,2020-10-18,0510,Aqua,MODIS,78,6.0NRT,294.9,13.8,N
-29.76,-63.692,316,1.5,1.2,2020-10-18,0510,Aqua,MODIS,92,6.0NRT,294.9,21.6,N
-29.763,-63.677,324.5,1.5,1.2,2020-10-18,0510,Aqua,MODIS,100,6.0NRT,296.1,36.2,N
-33.083,-66.227,313.6,1.8,1.3,2020-10-18,0510,Aqua,MODIS,87,6.0NRT,293.2,27.4,N
-33.076,-66.2,304.5,1.8,1.3,2020-10-18,0510,Aqua,MODIS,6,6.0NRT,288.6,12.7,N
-33.072,-66.223,318.8,1.8,1.3,2020-10-18,0510,Aqua,MODIS,97,6.0NRT,292.9,36.6,N
-33.065,-66.197,316.9,1.8,1.3,2020-10-18,0510,Aqua,MODIS,38,6.0NRT,289,32.1,N
-33.053,-66.193,308.4,1.8,1.3,2020-10-18,0510,Aqua,MODIS,35,6.0NRT,288.3,19.1,N
-33.049,-66.214,328.1,1.8,1.3,2020-10-18,0510,Aqua,MODIS,100,6.0NRT,291,60.3,N
-33.035,-66.281,311.2,1.8,1.3,2020-10-18,0510,Aqua,MODIS,82,6.0NRT,295,22.7,N
-33.037,-66.212,308.4,1.8,1.3,2020-10-18,0510,Aqua,MODIS,35,6.0NRT,291.7,18.7,N
-33.032,-66.235,314.4,1.8,1.3,2020-10-18,0510,Aqua,MODIS,73,6.0NRT,294.4,28.2,N
-32.917,-64.859,314.7,1.5,1.2,2020-10-18,0510,Aqua,MODIS,73,6.0NRT,295.2,20.5,N
-32.91,-64.841,304.4,1.5,1.2,2020-10-18,0510,Aqua,MODIS,28,6.0NRT,294,8.9,N
-33.727,-58.73,329,1,1,2020-10-18,0510,Aqua,MODIS,100,6.0NRT,291.4,29.4,N
-33.725,-58.741,333.5,1,1,2020-10-18,0510,Aqua,MODIS,100,6.0NRT,291.2,35.6,N
-33.721,-58.722,318.3,1,1,2020-10-18,0510,Aqua,MODIS,97,6.0NRT,290.7,17.3,N
-33.72,-58.733,318.7,1,1,2020-10-18,0510,Aqua,MODIS,97,6.0NRT,290.6,17.7,N
-33.008,-60.099,305.1,1,1,2020-10-18,0510,Aqua,MODIS,19,6.0NRT,292.7,6.2,N
-33.004,-60.065,307.4,1,1,2020-10-18,0510,Aqua,MODIS,71,6.0NRT,292.6,8.3,N
-33.002,-60.076,309.6,1,1,2020-10-18,0510,Aqua,MODIS,55,6.0NRT,292.5,9,N
-33.001,-60.087,315.5,1,1,2020-10-18,0510,Aqua,MODIS,91,6.0NRT,292.8,13.6,N
-32.999,-60.098,309.5,1,1,2020-10-18,0510,Aqua,MODIS,54,6.0NRT,292.6,9,N
-29.774,-63.68,305.6,1.5,1.2,2020-10-18,0510,Aqua,MODIS,34,6.0NRT,295.1,8.2,N
-29.776,-63.665,311.6,1.5,1.2,2020-10-18,0510,Aqua,MODIS,83,6.0NRT,295.6,15.2,N
-30.897,-64.442,315.7,1.6,1.2,2020-10-18,0510,Aqua,MODIS,92,6.0NRT,290.5,27.3,N
-38.887,-64.339,324.6,1.1,1.1,2020-10-18,0515,Aqua,MODIS,100,6.0NRT,291.8,26.9,N
-38.889,-64.326,331.2,1.1,1.1,2020-10-18,0515,Aqua,MODIS,100,6.0NRT,293.6,36.3,N
-30.982,-64.391,340.8,1.1,1.1,2020-10-18,1435,Terra,MODIS,85,6.0NRT,307.8,38.5,D
-30.98,-64.402,348,1.1,1.1,2020-10-18,1435,Terra,MODIS,92,6.0NRT,307.2,54.9,D
-30.97,-64.401,330.6,1.1,1.1,2020-10-18,1435,Terra,MODIS,71,6.0NRT,306.4,21.3,D
-30.955,-64.447,385.9,1.1,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,316,197.9,D
-30.95,-64.451,357.8,1.1,1.1,2020-10-18,1435,Terra,MODIS,98,6.0NRT,312.5,79.4,D
-30.945,-64.415,364.4,1.1,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,307.9,98.8,D
-30.942,-64.438,334.9,1.1,1.1,2020-10-18,1435,Terra,MODIS,29,6.0NRT,311.1,24.3,D
-30.941,-64.45,338.7,1.1,1.1,2020-10-18,1435,Terra,MODIS,61,6.0NRT,311.7,32,D
-30.936,-64.413,360.1,1.1,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,308.8,83.5,D
-31.496,-59.111,316.8,2.3,1.5,2020-10-18,1435,Terra,MODIS,27,6.0NRT,300.8,18.9,D
-30.926,-64.411,349.2,1.1,1.1,2020-10-18,1435,Terra,MODIS,92,6.0NRT,312,53,D
-30.917,-64.409,340.2,1.1,1.1,2020-10-18,1435,Terra,MODIS,75,6.0NRT,309.2,34.4,D
-30.915,-64.422,347,1.1,1.1,2020-10-18,1435,Terra,MODIS,81,6.0NRT,310.6,46.2,D
-30.907,-64.408,340.4,1.1,1.1,2020-10-18,1435,Terra,MODIS,85,6.0NRT,309.9,37.3,D
-30.906,-64.42,366.9,1.1,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,312.8,107.9,D
-30.904,-64.432,333.2,1.1,1.1,2020-10-18,1435,Terra,MODIS,60,6.0NRT,311.4,21.6,D
-30.903,-64.444,327.8,1.1,1.1,2020-10-18,1435,Terra,MODIS,29,6.0NRT,309.8,14,D
-30.896,-64.419,335.5,1.1,1.1,2020-10-18,1435,Terra,MODIS,55,6.0NRT,307.8,26.6,D
-30.895,-64.431,333.7,1.1,1.1,2020-10-18,1435,Terra,MODIS,68,6.0NRT,310.6,23.2,D
-30.893,-64.442,328.1,1.1,1.1,2020-10-18,1435,Terra,MODIS,36,6.0NRT,309.3,14.6,D
-31.259,-60.997,328.3,1.7,1.3,2020-10-18,1435,Terra,MODIS,72,6.0NRT,304.2,25.1,D
-31.248,-60.996,325.5,1.7,1.3,2020-10-18,1435,Terra,MODIS,65,6.0NRT,305.3,17.9,D
-31.253,-60.991,328.9,1.7,1.3,2020-10-18,1435,Terra,MODIS,73,6.0NRT,305.5,27.6,D
-31.251,-61.009,334.5,1.7,1.3,2020-10-18,1435,Terra,MODIS,81,6.0NRT,305.2,45,D
-30.776,-59.936,323.2,2,1.4,2020-10-18,1435,Terra,MODIS,50,6.0NRT,303.1,24.8,D
-30.227,-62.908,334.9,1.3,1.1,2020-10-18,1435,Terra,MODIS,79,6.0NRT,309.4,26.4,D
-30.22,-62.901,333.3,1.3,1.1,2020-10-18,1435,Terra,MODIS,77,6.0NRT,310.1,20.6,D
-30.219,-62.914,337.9,1.3,1.1,2020-10-18,1435,Terra,MODIS,83,6.0NRT,310.8,30.1,D
-30.208,-62.913,338.4,1.3,1.1,2020-10-18,1435,Terra,MODIS,83,6.0NRT,311.9,31.2,D
-29.781,-63.676,330.2,1.2,1.1,2020-10-18,1435,Terra,MODIS,67,6.0NRT,311.5,16.7,D
-29.772,-63.662,328,1.2,1.1,2020-10-18,1435,Terra,MODIS,59,6.0NRT,310.3,12.7,D
-29.771,-63.675,341.7,1.2,1.1,2020-10-18,1435,Terra,MODIS,86,6.0NRT,314.8,38.1,D
-29.769,-63.687,370.9,1.2,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,315.7,129.6,D
-29.768,-63.699,377.1,1.2,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,313,158.1,D
-29.77,-63.668,339.8,1.2,1.1,2020-10-18,1435,Terra,MODIS,83,6.0NRT,312,31.6,D
-29.768,-63.68,343.4,1.2,1.1,2020-10-18,1435,Terra,MODIS,87,6.0NRT,315.9,39.7,D
-29.767,-63.692,405.5,1.2,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,317.6,341.6,D
-29.765,-63.705,346.4,1.2,1.1,2020-10-18,1435,Terra,MODIS,90,6.0NRT,310.7,48.7,D
-29.758,-63.679,349.7,1.2,1.1,2020-10-18,1435,Terra,MODIS,93,6.0NRT,314.2,56.3,D
-29.757,-63.691,374.8,1.2,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,315.3,147.4,D
-29.749,-63.677,326.6,1.2,1.1,2020-10-18,1435,Terra,MODIS,50,6.0NRT,310,11.2,D
-29.69,-62.756,363.4,1.3,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,311.3,111.4,D
-29.816,-59.559,339.2,2.1,1.4,2020-10-18,1435,Terra,MODIS,0,6.0NRT,303.3,85.4,D
-28.37,-67.73,334.4,1,1,2020-10-18,1435,Terra,MODIS,77,6.0NRT,314.8,19.3,D
-28.901,-62.896,330.9,1.3,1.1,2020-10-18,1435,Terra,MODIS,62,6.0NRT,312,19,D
-28.744,-62.767,323.8,1.3,1.1,2020-10-18,1435,Terra,MODIS,40,6.0NRT,307.4,10.5,D
-28.907,-60.818,325.1,1.7,1.3,2020-10-18,1435,Terra,MODIS,47,6.0NRT,303.7,14.3,D
-28.675,-62.914,325.4,1.2,1.1,2020-10-18,1435,Terra,MODIS,48,6.0NRT,309.2,10,D
-28.908,-60.83,324.6,1.7,1.3,2020-10-18,1435,Terra,MODIS,35,6.0NRT,304.9,13.7,D
-28.755,-60.645,328.5,1.7,1.3,2020-10-18,1435,Terra,MODIS,56,6.0NRT,306.2,17.2,D
-28.747,-60.638,332.2,1.7,1.3,2020-10-18,1435,Terra,MODIS,79,6.0NRT,306.6,27.2,D
-28.276,-62.101,343,1.4,1.2,2020-10-18,1435,Terra,MODIS,88,6.0NRT,306.9,51.3,D
-28.066,-63.645,327.3,1.1,1.1,2020-10-18,1435,Terra,MODIS,59,6.0NRT,310.1,9.4,D
-28.081,-60.802,337.3,1.6,1.3,2020-10-18,1435,Terra,MODIS,83,6.0NRT,307.1,43.8,D
-28.08,-60.818,327.8,1.6,1.3,2020-10-18,1435,Terra,MODIS,68,6.0NRT,307.4,17.1,D
-28.07,-60.8,328.3,1.6,1.3,2020-10-18,1435,Terra,MODIS,69,6.0NRT,306.1,17.4,D
-28.01,-61.137,337.9,1.5,1.2,2020-10-18,1435,Terra,MODIS,83,6.0NRT,306.6,47,D
-28.009,-61.153,328.6,1.5,1.2,2020-10-18,1435,Terra,MODIS,69,6.0NRT,304.4,22.7,D
-27.999,-61.136,357.9,1.5,1.2,2020-10-18,1435,Terra,MODIS,98,6.0NRT,306.9,122.5,D
-27.997,-61.151,346.8,1.5,1.2,2020-10-18,1435,Terra,MODIS,91,6.0NRT,305.9,75.3,D
-27.762,-63.079,353.1,1.2,1.1,2020-10-18,1435,Terra,MODIS,95,6.0NRT,313.7,66.2,D
-27.76,-63.091,398.3,1.2,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,315.8,291.2,D
-27.751,-63.09,337.2,1.2,1.1,2020-10-18,1435,Terra,MODIS,82,6.0NRT,312.3,28.1,D
-27.937,-60.46,324.3,1.7,1.3,2020-10-18,1435,Terra,MODIS,37,6.0NRT,303.8,11.7,D
-27.925,-60.458,339.3,1.7,1.3,2020-10-18,1435,Terra,MODIS,85,6.0NRT,306.3,55.8,D
-27.923,-60.476,331.6,1.7,1.3,2020-10-18,1435,Terra,MODIS,75,6.0NRT,306.7,31.5,D
-28.008,-58.442,323.9,2.4,1.5,2020-10-18,1435,Terra,MODIS,66,6.0NRT,304.2,25.6,D
-27.754,-59.731,334.6,1.9,1.3,2020-10-18,1435,Terra,MODIS,38,6.0NRT,311.7,35.1,D
-25.123,-59.585,324.9,1.8,1.3,2020-10-18,1435,Terra,MODIS,32,6.0NRT,303.8,24.7,D
-25.075,-59.358,377.4,1.9,1.3,2020-10-18,1435,Terra,MODIS,100,6.0NRT,299.6,328.2,D
-25.063,-59.357,338,1.9,1.3,2020-10-18,1435,Terra,MODIS,81,6.0NRT,298.9,70.7,D
-25.082,-59.353,328.3,1.9,1.3,2020-10-18,1435,Terra,MODIS,74,6.0NRT,296.2,39.7,D
-25.08,-59.371,319,1.9,1.3,2020-10-18,1435,Terra,MODIS,10,6.0NRT,297.7,14.3,D
-25.07,-59.352,367.3,1.9,1.3,2020-10-18,1435,Terra,MODIS,94,6.0NRT,299.6,238.9,D
-25.068,-59.37,352.8,1.9,1.3,2020-10-18,1435,Terra,MODIS,90,6.0NRT,298.9,140.2,D
-25.058,-59.35,332.8,1.9,1.3,2020-10-18,1435,Terra,MODIS,61,6.0NRT,298.9,49.5,D
-24.769,-60.711,325.4,1.5,1.2,2020-10-18,1435,Terra,MODIS,32,6.0NRT,306.3,18.2,D
-23.964,-64.851,328,1,1,2020-10-18,1435,Terra,MODIS,62,6.0NRT,312.9,11.1,D
-23.682,-64.635,323.1,1,1,2020-10-18,1435,Terra,MODIS,42,6.0NRT,306.8,10.4,D
-24.124,-60.859,321.1,1.4,1.2,2020-10-18,1435,Terra,MODIS,51,6.0NRT,302.2,11.2,D
-24.004,-61.844,325.1,1.3,1.1,2020-10-18,1435,Terra,MODIS,65,6.0NRT,305.9,14,D
-24.003,-61.856,322,1.2,1.1,2020-10-18,1435,Terra,MODIS,49,6.0NRT,305.8,9.6,D
-23.232,-64.12,330.2,1,1,2020-10-18,1435,Terra,MODIS,49,6.0NRT,313,11.5,D
-23.231,-64.13,331.4,1,1,2020-10-18,1435,Terra,MODIS,64,6.0NRT,316.2,13.2,D
-23.167,-64.255,335.7,1,1,2020-10-18,1435,Terra,MODIS,63,6.0NRT,319.4,16.3,D
-26.939,-62.83,333.3,1.2,1.1,2020-10-18,1435,Terra,MODIS,25,6.0NRT,316.3,18.1,D
-27.107,-59.95,331.4,1.8,1.3,2020-10-18,1435,Terra,MODIS,24,6.0NRT,310,30.8,D
-26.338,-65.47,324,1,1,2020-10-18,1435,Terra,MODIS,46,6.0NRT,305.9,9.5,D
-26.337,-65.48,328.4,1,1,2020-10-18,1435,Terra,MODIS,69,6.0NRT,308.5,14.7,D
-27.119,-58.686,321.2,2.2,1.4,2020-10-18,1435,Terra,MODIS,22,6.0NRT,301.4,21.3,D
-27.122,-58.681,319.6,2.2,1.4,2020-10-18,1435,Terra,MODIS,31,6.0NRT,301.2,17.9,D
-26.247,-64.566,332.8,1,1,2020-10-18,1435,Terra,MODIS,49,6.0NRT,318.6,13.8,D
-26.619,-60.117,330,1.7,1.3,2020-10-18,1435,Terra,MODIS,74,6.0NRT,305.5,30.5,D
-26.617,-60.134,331.9,1.7,1.3,2020-10-18,1435,Terra,MODIS,76,6.0NRT,305.7,36,D
-26.623,-60.111,325,1.7,1.3,2020-10-18,1435,Terra,MODIS,60,6.0NRT,304.8,16.9,D
-26.621,-60.129,343.2,1.7,1.3,2020-10-18,1435,Terra,MODIS,89,6.0NRT,306.2,75.1,D
-26.239,-61.399,328.4,1.4,1.2,2020-10-18,1435,Terra,MODIS,68,6.0NRT,308.6,20.3,D
-26.091,-62.303,331,1.2,1.1,2020-10-18,1435,Terra,MODIS,35,6.0NRT,313.5,16.4,D
-25.384,-64.035,326.5,1,1,2020-10-18,1435,Terra,MODIS,58,6.0NRT,307,11.8,D
-25.632,-61.579,332.2,1.4,1.2,2020-10-18,1435,Terra,MODIS,26,6.0NRT,312.4,20.8,D
-25.165,-64.426,340.9,1,1,2020-10-18,1435,Terra,MODIS,86,6.0NRT,312.5,31.4,D
-25.163,-64.436,384.6,1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,312.9,164.3,D
-25.869,-58.408,331.5,2.2,1.4,2020-10-18,1435,Terra,MODIS,79,6.0NRT,305.2,52.2,D
-25.866,-58.43,327,2.2,1.4,2020-10-18,1435,Terra,MODIS,66,6.0NRT,306,35,D
-25.629,-59.612,326.6,1.8,1.3,2020-10-18,1435,Terra,MODIS,38,6.0NRT,305.7,27.5,D
-25.597,-58.923,327.9,2,1.4,2020-10-18,1435,Terra,MODIS,34,6.0NRT,306.7,34.7,D
-25.429,-58.281,327,2.2,1.5,2020-10-18,1435,Terra,MODIS,48,6.0NRT,303.5,23.7,D
-25.02,-61.497,326.3,1.3,1.1,2020-10-18,1435,Terra,MODIS,50,6.0NRT,307,14.5,D
-25.171,-59.543,328.8,1.8,1.3,2020-10-18,1435,Terra,MODIS,74,6.0NRT,302.1,37.6,D
-25.169,-59.561,323.5,1.8,1.3,2020-10-18,1435,Terra,MODIS,64,6.0NRT,301.5,23,D
-25.001,-60.88,322.8,1.5,1.2,2020-10-18,1435,Terra,MODIS,44,6.0NRT,305.2,17.9,D
-34,-64.196,330.9,1.2,1.1,2020-10-18,1435,Terra,MODIS,62,6.0NRT,317,12.6,D
-33.35,-66.44,331.4,1,1,2020-10-18,1435,Terra,MODIS,64,6.0NRT,314,13.9,D
-33.094,-66.243,374.9,1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,307.5,127.4,D
-33.092,-66.188,346.4,1,1,2020-10-18,1435,Terra,MODIS,90,6.0NRT,303.4,44.7,D
-33.086,-66.231,332.4,1,1,2020-10-18,1435,Terra,MODIS,63,6.0NRT,306.6,20.3,D
-33.085,-66.242,355.3,1,1,2020-10-18,1435,Terra,MODIS,97,6.0NRT,312.7,63.7,D
-33.083,-66.252,376.2,1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,311.1,129.3,D
-33.082,-66.263,340.9,1,1,2020-10-18,1435,Terra,MODIS,84,6.0NRT,309.8,31,D
-33.085,-66.175,343.3,1,1,2020-10-18,1435,Terra,MODIS,87,6.0NRT,301.7,38.7,D
-33.083,-66.186,344,1,1,2020-10-18,1435,Terra,MODIS,87,6.0NRT,306.7,39.1,D
-33.074,-66.251,384.3,1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,317.2,163.1,D
-33.073,-66.262,357.6,1,1,2020-10-18,1435,Terra,MODIS,98,6.0NRT,311.5,66.3,D
-33.075,-66.173,332.7,1,1,2020-10-18,1435,Terra,MODIS,70,6.0NRT,304.5,21.8,D
-33.074,-66.184,348.9,1,1,2020-10-18,1435,Terra,MODIS,92,6.0NRT,307,50.3,D
-33.063,-66.194,334.8,1,1,2020-10-18,1435,Terra,MODIS,63,6.0NRT,305,23.2,D
-33.054,-66.192,330.9,1,1,2020-10-18,1435,Terra,MODIS,57,6.0NRT,303.7,18.9,D
-33.053,-66.203,348.6,1,1,2020-10-18,1435,Terra,MODIS,92,6.0NRT,310.8,49.6,D
-33.043,-66.202,332.6,1,1,2020-10-18,1435,Terra,MODIS,71,6.0NRT,306.2,22.6,D
-33.041,-66.223,328.5,1,1,2020-10-18,1435,Terra,MODIS,44,6.0NRT,307.5,15.8,D
-33.036,-66.255,345,1,1,2020-10-18,1435,Terra,MODIS,88,6.0NRT,312.3,38.4,D
-33.035,-66.265,343.3,1,1,2020-10-18,1435,Terra,MODIS,87,6.0NRT,315.4,34.8,D
-33.733,-58.746,315.8,2.6,1.6,2020-10-18,1435,Terra,MODIS,41,6.0NRT,295.7,26.7,D
-32.951,-64.885,335.4,1.1,1.1,2020-10-18,1435,Terra,MODIS,72,6.0NRT,317.4,16.3,D
-32.95,-64.897,337.7,1.1,1.1,2020-10-18,1435,Terra,MODIS,62,6.0NRT,317.7,21.9,D
-32.942,-64.883,348.2,1.1,1.1,2020-10-18,1435,Terra,MODIS,92,6.0NRT,317.8,41.5,D
-32.94,-64.896,351.5,1.1,1.1,2020-10-18,1435,Terra,MODIS,93,6.0NRT,314.9,51.4,D
-32.932,-64.882,351.4,1.1,1.1,2020-10-18,1435,Terra,MODIS,93,6.0NRT,317.8,50,D
-32.931,-64.894,339.1,1.1,1.1,2020-10-18,1435,Terra,MODIS,47,6.0NRT,313.4,24.6,D
-32.923,-64.88,345.4,1.1,1.1,2020-10-18,1435,Terra,MODIS,86,6.0NRT,317.9,36.8,D
-32.915,-64.835,335.2,1.1,1.1,2020-10-18,1435,Terra,MODIS,37,6.0NRT,318.6,16.2,D
-32.254,-68.554,329,1,1,2020-10-18,1435,Terra,MODIS,66,6.0NRT,314.2,10.1,D
-33.088,-60.217,332.3,2.1,1.4,2020-10-18,1435,Terra,MODIS,60,6.0NRT,307,39.7,D
-33.048,-60.076,350.4,2.1,1.4,2020-10-18,1435,Terra,MODIS,94,6.0NRT,305.8,134,D
-33.046,-60.099,345.3,2.1,1.4,2020-10-18,1435,Terra,MODIS,86,6.0NRT,306.9,102.9,D
-33.049,-60.069,343,2.1,1.4,2020-10-18,1435,Terra,MODIS,89,6.0NRT,304.9,89.5,D
-33.047,-60.092,354.7,2.1,1.4,2020-10-18,1435,Terra,MODIS,91,6.0NRT,307,160.7,D
-33.034,-60.09,334.8,2.1,1.4,2020-10-18,1435,Terra,MODIS,82,6.0NRT,306.6,47.8,D
-33.026,-60.043,335.5,2.1,1.4,2020-10-18,1435,Terra,MODIS,72,6.0NRT,306.4,51,D
-33.024,-60.066,344.7,2.1,1.4,2020-10-18,1435,Terra,MODIS,91,6.0NRT,309.2,96.5,D
-33.011,-60.065,332.4,2.1,1.4,2020-10-18,1435,Terra,MODIS,52,6.0NRT,308.3,39.8,D
-33.009,-60.087,352,2.1,1.4,2020-10-18,1435,Terra,MODIS,95,6.0NRT,309.6,141.2,D
-33.007,-60.11,337.2,2.1,1.4,2020-10-18,1435,Terra,MODIS,84,6.0NRT,308.5,58.6,D
-32.998,-60.063,332.2,2.1,1.4,2020-10-18,1435,Terra,MODIS,62,6.0NRT,306.8,41.1,D
-32.996,-60.086,347.9,2.1,1.4,2020-10-18,1435,Terra,MODIS,93,6.0NRT,307.7,118.8,D
-32.994,-60.109,340.1,2.1,1.4,2020-10-18,1435,Terra,MODIS,87,6.0NRT,307.1,74.5,D
-31.677,-68.404,332.2,1,1,2020-10-18,1435,Terra,MODIS,72,6.0NRT,316.8,14.5,D
-31.675,-68.415,343.6,1,1,2020-10-18,1435,Terra,MODIS,88,6.0NRT,317.4,33.4,D
-32.101,-60.716,324.4,1.9,1.3,2020-10-18,1435,Terra,MODIS,54,6.0NRT,304.8,18.8,D
-32.097,-60.709,324.3,1.9,1.3,2020-10-18,1435,Terra,MODIS,0,6.0NRT,305.3,19.7,D
-31.976,-59.35,320.2,2.3,1.5,2020-10-18,1435,Terra,MODIS,58,6.0NRT,300.9,24.8,D
-31.002,-64.381,339.5,1.1,1.1,2020-10-18,1435,Terra,MODIS,84,6.0NRT,308.3,36.6,D
-31.001,-64.393,375.9,1.1,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,311.1,149.9,D
-30.999,-64.405,340.7,1.1,1.1,2020-10-18,1435,Terra,MODIS,85,6.0NRT,304.7,39.8,D
-30.993,-64.38,335.6,1.1,1.1,2020-10-18,1435,Terra,MODIS,79,6.0NRT,307.8,28.8,D
-30.991,-64.392,367.4,1.1,1.1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,311.5,114.7,D
-26.755,-65.134,342.4,1,1,2020-10-18,1435,Terra,MODIS,87,6.0NRT,311.3,28.6,D
-26.757,-65.051,344.5,1,1,2020-10-18,1435,Terra,MODIS,71,6.0NRT,318.2,29.4,D
-26.752,-64.027,330.9,1.1,1,2020-10-18,1435,Terra,MODIS,71,6.0NRT,310.8,15.9,D
-27.124,-63.778,334.2,1.1,1,2020-10-18,1435,Terra,MODIS,75,6.0NRT,310.1,19.1,D
-27.122,-63.789,356.4,1.1,1,2020-10-18,1435,Terra,MODIS,97,6.0NRT,309.7,68.5,D
-27.114,-63.776,346.4,1.1,1,2020-10-18,1435,Terra,MODIS,90,6.0NRT,311.9,42.9,D
-27.113,-63.788,367.1,1.1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,314.2,103.2,D
-27.103,-63.786,384.6,1.1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,317.2,179.5,D
-27.102,-63.797,369.3,1.1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,312.4,111.5,D
-27.099,-63.779,353.5,1.1,1,2020-10-18,1435,Terra,MODIS,95,6.0NRT,314,59.7,D
-27.098,-63.79,424.8,1.1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,320.8,479.2,D
-27.09,-63.778,346.4,1.1,1,2020-10-18,1435,Terra,MODIS,90,6.0NRT,313.7,41.9,D
-27.088,-63.789,356.9,1.1,1,2020-10-18,1435,Terra,MODIS,98,6.0NRT,314.2,68.5,D
-27.08,-63.776,327.4,1.1,1,2020-10-18,1435,Terra,MODIS,45,6.0NRT,312.2,9.2,D
-26.759,-65.104,334.2,1,1,2020-10-18,1435,Terra,MODIS,61,6.0NRT,318.3,11.5,D
-26.757,-65.114,361.9,1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,318.5,70.5,D
-26.756,-65.124,395.9,1,1,2020-10-18,1435,Terra,MODIS,100,6.0NRT,318.4,211.9,D
-38.903,-64.312,323.5,1.4,1.2,2020-10-18,1440,Terra,MODIS,62,6.0NRT,287.1,23.1,D
-38.901,-64.329,334.8,1.4,1.2,2020-10-18,1440,Terra,MODIS,75,6.0NRT,298.6,46.5,D
-38.897,-64.322,353,1.4,1.2,2020-10-18,1440,Terra,MODIS,91,6.0NRT,304.3,99.1,D
-26.501,-59.531,325.7,2.5,1.5,2020-10-18,1715,Aqua,MODIS,65,6.0NRT,303.7,39,D
-24.246,-60.531,319.2,2.7,1.6,2020-10-18,1715,Aqua,MODIS,37,6.0NRT,294.6,46.8,D
-24.249,-60.523,322.8,2.7,1.6,2020-10-18,1715,Aqua,MODIS,33,6.0NRT,292.8,55.6,D
-25.066,-59.374,335.9,2.3,1.5,2020-10-18,1715,Aqua,MODIS,69,6.0NRT,293.7,103.2,D
-25.063,-59.368,337.2,2.3,1.5,2020-10-18,1715,Aqua,MODIS,0,6.0NRT,291.9,116,D
-25.331,-58.386,326.7,2,1.4,2020-10-18,1715,Aqua,MODIS,53,6.0NRT,301.1,32.4,D
-25.344,-58.385,328.8,2,1.4,2020-10-18,1715,Aqua,MODIS,57,6.0NRT,305,40,D
-25.437,-58.289,351.2,2,1.4,2020-10-18,1715,Aqua,MODIS,95,6.0NRT,307.4,124.1,D
-25.628,-59.629,323.6,2.5,1.5,2020-10-18,1715,Aqua,MODIS,46,6.0NRT,302.2,36.8,D
-25.63,-57.626,327.3,1.8,1.3,2020-10-18,1715,Aqua,MODIS,61,6.0NRT,305.4,21.3,D
